Date Time,Open,High,Low,Close,Volume,Adj Close,Quote Volume,Trades Count
2018-01-24 00:00:00,10799.14000000,11570.48000000,10500.00000000,11349.99000000,27158.58776200,11349.99000000,299470607.43020020,293429
2018-01-25 00:00:00,11349.96000000,11794.05000000,10950.21000000,11175.27000000,20839.95418300,11175.27000000,236081364.97365229,221040
2018-01-26 00:00:00,11184.70000000,11643.00000000,10311.15000000,11089.00000000,33056.87196000,11089.00000000,360482470.17375426,314720
2018-01-27 00:00:00,11089.00000000,11650.00000000,10842.69000000,11491.00000000,18860.76834500,11491.00000000,212663199.53348226,207478
2018-01-28 00:00:00,11499.98000000,12244.00000000,11408.00000000,11879.95000000,16887.33952400,11879.95000000,200211582.94345406,206247
2018-01-29 00:00:00,11879.95000000,11975.02000000,11139.55000000,11251.00000000,14170.37753800,11251.00000000,162110154.87880376,169199
2018-01-30 00:00:00,11250.11000000,11308.42000000,9900.00000000,10237.51000000,25554.37294600,10237.51000000,268978329.50861528,259212
2018-01-31 00:00:00,10230.00000000,10425.85000000,9700.00000000,10285.10000000,18015.95680500,10285.10000000,181644207.11316262,201422
2018-02-01 00:00:00,10285.10000000,10335.00000000,8750.99000000,9224.52000000,33564.76431100,9224.52000000,317636345.98437110,316020
2018-02-02 00:00:00,9224.52000000,9250.00000000,8010.02000000,8873.03000000,49971.62697500,8873.03000000,434236483.70448739,453411
2018-02-03 00:00:00,8873.03000000,9473.01000000,8229.00000000,9199.96000000,28725.00073500,9199.96000000,256834729.05991090,327519
2018-02-04 00:00:00,9199.96000000,9368.00000000,7930.00000000,8184.81000000,32014.30844900,8184.81000000,274912288.42132198,356134
2018-02-05 00:00:00,8179.99000000,8382.80000000,6625.00000000,6939.99000000,63403.18257900,6939.99000000,471166218.71344725,533510
2018-02-06 00:00:00,6939.63000000,7878.00000000,6000.01000000,7652.14000000,100201.50030700,7652.14000000,684364276.36666888,785996
2018-02-07 00:00:00,7655.02000000,8476.00000000,7150.01000000,7599.00000000,60778.46049700,7599.00000000,477935038.81177692,514893
2018-02-08 00:00:00,7599.00000000,7844.00000000,7572.09000000,7784.02000000,1521.53731800,7784.02000000,11770168.04386595,12417
2018-02-09 00:00:00,7789.90000000,8738.00000000,7789.90000000,8683.92000000,20482.91082500,8683.92000000,173348469.81187892,273091
2018-02-10 00:00:00,8683.93000000,9065.78000000,8120.00000000,8533.98000000,49381.51265300,8533.98000000,423411421.93098003,537578
2018-02-11 00:00:00,8533.99000000,8549.00000000,7726.53000000,8063.88000000,45025.18795200,8063.88000000,366966437.24988851,524626
2018-02-12 00:00:00,8063.82000000,8989.00000000,8053.00000000,8903.00000000,41987.85049000,8903.00000000,362440826.99437689,477660
2018-02-13 00:00:00,8903.00000000,8950.00000000,8351.00000000,8539.90000000,35454.97295600,8539.90000000,305165143.69692337,401893
2018-02-14 00:00:00,8535.17000000,9489.60000000,8533.00000000,9449.99000000,40811.95286700,9449.99000000,370126692.72823302,514897
2018-02-15 00:00:00,9449.98000000,10219.50000000,9301.50000000,10000.09000000,52427.59671500,10000.09000000,512388484.73178286,608349
2018-02-16 00:00:00,10000.89000000,10323.37000000,9666.00000000,10159.98000000,38161.20597400,10159.98000000,381103299.22388483,405310
2018-02-17 00:00:00,10156.07000000,11075.07000000,10050.00000000,11039.55000000,41882.10840700,11039.55000000,446012696.16926725,413585
2018-02-18 00:00:00,11039.55000000,11274.00000000,10080.00000000,10383.43000000,61137.38072800,10383.43000000,649423311.31002277,537534
2018-02-19 00:00:00,10375.01000000,11250.00000000,10270.33000000,11153.00000000,40831.41713100,11153.00000000,443766562.68306607,366882
2018-02-20 00:00:00,11147.11000000,11786.01000000,11100.59000000,11200.99000000,48153.35428800,11200.99000000,551573232.24295881,432197
2018-02-21 00:00:00,11195.07000000,11304.03000000,10200.00000000,10437.60000000,68113.81875400,10437.60000000,731537130.49218606,542340
2018-02-22 00:00:00,10439.02000000,10933.44000000,9679.00000000,9811.04000000,67060.16648300,9811.04000000,682006373.86958796,506273
2018-02-23 00:00:00,9815.55000000,10435.00000000,9570.19000000,10131.04000000,57202.70237000,10131.04000000,571800753.47097651,467480
2018-02-24 00:00:00,10131.04000000,10496.97000000,9352.00000000,9694.51000000,40888.15629900,9694.51000000,405618586.64803788,337918
2018-02-25 00:00:00,9694.51000000,9847.00000000,9274.80000000,9590.00000000,28373.51758600,9590.00000000,271286599.12608616,233567
2018-02-26 00:00:00,9590.00000000,10444.32000000,9350.00000000,10324.00000000,34878.29275600,10324.00000000,347559259.73845184,285276
2018-02-27 00:00:00,10321.00000000,10870.00000000,10121.00000000,10569.04000000,30705.38512300,10569.04000000,324295371.14146575,240542
2018-02-28 00:00:00,10584.33000000,11098.00000000,10300.00000000,10326.76000000,30800.98378200,10326.76000000,327914696.13067525,277886
2018-03-01 00:00:00,10325.64000000,11060.41000000,10240.00000000,10920.00000000,25092.55393000,10920.00000000,268172535.38112930,230428
2018-03-02 00:00:00,10923.36000000,11200.00000000,10770.00000000,11039.00000000,23910.71009000,11039.00000000,262936307.00785756,211691
2018-03-03 00:00:00,11038.99000000,11544.00000000,11015.01000000,11464.48000000,21287.15328000,11464.48000000,241749497.90247172,190444
2018-03-04 00:00:00,11464.47000000,11565.00000000,11050.02000000,11515.00000000,17295.91865300,11515.00000000,194849579.12502073,168359
2018-03-05 00:00:00,11515.00000000,11710.00000000,11415.01000000,11454.00000000,15144.23106300,11454.00000000,174866951.39806526,164318
2018-03-06 00:00:00,11455.00000000,11455.00000000,10555.48000000,10716.48000000,29515.57236300,10716.48000000,323842216.64859619,250306
2018-03-07 00:00:00,10716.48000000,10899.00000000,9389.31000000,9910.00000000,50647.67108000,9910.00000000,514808033.48792086,396721
2018-03-08 00:00:00,9910.00000000,10099.00000000,9060.00000000,9271.64000000,41109.47322600,9271.64000000,394641280.63843673,336514
2018-03-09 00:00:00,9267.07000000,9410.00000000,8329.00000000,9227.00000000,64112.29140700,9227.00000000,567082901.13194054,462712
2018-03-10 00:00:00,9230.00000000,9490.00000000,8667.07000000,8770.22000000,37180.01285700,8770.22000000,341210248.41481787,288066
2018-03-11 00:00:00,8770.22000000,9740.00000000,8450.00000000,9533.57000000,44325.97338600,9533.57000000,403491260.92753161,333367
2018-03-12 00:00:00,9533.57000000,9888.88000000,8780.00000000,9131.34000000,42230.77793000,9131.34000000,395562731.86503732,336642
2018-03-13 00:00:00,9131.34000000,9474.00000000,8823.00000000,9150.00000000,40191.40935800,9150.00000000,367353984.71328362,342734
2018-03-14 00:00:00,9151.92000000,9333.78000000,7900.28000000,8170.00000000,49708.09410800,8170.00000000,426058009.75594646,399127
2018-03-15 00:00:00,8184.01000000,8430.00000000,7650.00000000,8240.98000000,52291.02227700,8240.98000000,422130717.47310124,400529
2018-03-16 00:00:00,8240.98000000,8611.64000000,7900.00000000,8260.00000000,38815.40989300,8260.00000000,322355002.16519492,255807
2018-03-17 00:00:00,8260.00000000,8348.62000000,7721.99000000,7824.80000000,33110.20632900,7824.80000000,265973111.61762855,292041
2018-03-18 00:00:00,7824.01000000,8317.40000000,7322.00000000,8189.99000000,59488.23171100,8189.99000000,458311733.51882042,423336
2018-03-19 00:00:00,8189.00000000,8705.23000000,8088.40000000,8600.00000000,55297.08494200,8600.00000000,462654338.98212784,360414
2018-03-20 00:00:00,8595.01000000,9050.00000000,8280.00000000,8909.98000000,44865.10583500,8909.98000000,387879393.47061425,298261
2018-03-21 00:00:00,8909.96000000,9177.01000000,8750.60000000,8885.00000000,39972.40537100,8885.00000000,358157473.36123241,293696
2018-03-22 00:00:00,8884.82000000,9100.00000000,8465.10000000,8722.90000000,40617.55680900,8722.90000000,354804129.34330865,276449
2018-03-23 00:00:00,8720.00000000,8909.00000000,8269.00000000,8898.03000000,39991.00766600,8898.03000000,340755592.54453098,278571
2018-03-24 00:00:00,8898.04000000,8999.95000000,8491.00000000,8546.86000000,35466.60957200,8546.86000000,313254829.90513668,270300
2018-03-25 00:00:00,8531.25000000,8669.85000000,8365.77000000,8470.15000000,29001.76931600,8470.15000000,247023172.30795503,215660
2018-03-26 00:00:00,8470.14000000,8514.89000000,7831.00000000,8134.23000000,44033.59566000,8134.23000000,358429758.87319522,310462
2018-03-27 00:00:00,8134.22000000,8215.94000000,7730.00000000,7795.51000000,37427.64805000,7795.51000000,297609656.44043652,266540
2018-03-28 00:00:00,7795.51000000,8109.00000000,7728.00000000,7949.30000000,26401.33167000,7949.30000000,209186093.18317955,183620
2018-03-29 00:00:00,7949.30000000,7975.00000000,6941.11000000,7090.14000000,54620.91512500,7090.14000000,405591158.63231810,359537
2018-03-30 00:00:00,7090.16000000,7292.43000000,6600.10000000,6840.23000000,65306.03197600,6840.23000000,450352009.17099798,400057
2018-03-31 00:00:00,6840.24000000,7223.36000000,6777.00000000,6923.91000000,36868.53908700,6923.91000000,258341534.47236215,240293
2018-04-01 00:00:00,6922.00000000,7049.98000000,6430.00000000,6813.01000000,44071.43046300,6813.01000000,297470498.81956284,260942
2018-04-02 00:00:00,6813.01000000,7125.00000000,6765.00000000,7056.00000000,32123.56007200,7056.00000000,224322159.41331607,206780
2018-04-03 00:00:00,7063.97000000,7520.00000000,7011.01000000,7405.21000000,37787.33181100,7405.21000000,277080072.76171274,248143
2018-04-04 00:00:00,7405.21000000,7427.52000000,6707.00000000,6796.10000000,42227.18380400,6796.10000000,297443582.74612247,277249
2018-04-05 00:00:00,6796.10000000,6902.00000000,6566.69000000,6770.76000000,39029.73146000,6770.76000000,263446941.13212420,238476
2018-04-06 00:00:00,6770.00000000,6850.00000000,6500.00000000,6601.39000000,27455.01192000,6601.39000000,182139799.80865908,162456
2018-04-07 00:00:00,6601.39000000,7070.00000000,6586.28000000,6895.80000000,32269.57826700,6895.80000000,222323863.54144784,178577
2018-04-08 00:00:00,6895.81000000,7109.13000000,6880.00000000,7018.00000000,21427.67316500,7018.00000000,149967346.66268999,152461
2018-04-09 00:00:00,7011.04000000,7185.00000000,6611.00000000,6782.72000000,34078.29720600,6782.72000000,234309953.75033436,212669
2018-04-10 00:00:00,6781.55000000,6890.00000000,6656.00000000,6843.90000000,22326.72809500,6843.90000000,151417844.26639679,147755
2018-04-11 00:00:00,6839.56000000,6990.00000000,6787.00000000,6953.79000000,23997.87117700,6953.79000000,165264003.41270605,155607
2018-04-12 00:00:00,6953.78000000,8012.23000000,6743.20000000,7923.00000000,64861.59598700,7923.00000000,485176252.48933569,404588
2018-04-13 00:00:00,7922.99000000,8233.39000000,7732.00000000,7877.41000000,55044.52314800,7877.41000000,439884522.71194887,351905
2018-04-14 00:00:00,7877.48000000,8186.00000000,7810.00000000,7999.01000000,31621.28635700,7999.01000000,252868761.32061629,194500
2018-04-15 00:00:00,8004.00000000,8429.54000000,7999.02000000,8355.00000000,27946.72044400,8355.00000000,230287099.58430218,181778
2018-04-16 00:00:00,8355.07000000,8419.00000000,7867.00000000,8064.92000000,36664.06971500,8064.92000000,295817536.47495277,226748
2018-04-17 00:00:00,8064.92000000,8173.70000000,7825.40000000,7885.02000000,32152.60356700,7885.02000000,258221765.57371348,221228
2018-04-18 00:00:00,7890.96000000,8236.43000000,7868.00000000,8173.00000000,26969.04457000,8173.00000000,217649160.11017893,183472
2018-04-19 00:00:00,8173.99000000,8296.00000000,8080.00000000,8278.00000000,27113.84746400,8278.00000000,222675105.78845420,196821
2018-04-20 00:00:00,8273.84000000,8930.00000000,8177.09000000,8856.98000000,39795.33748500,8856.98000000,337288580.42571296,289687
2018-04-21 00:00:00,8852.12000000,9035.00000000,8565.00000000,8915.31000000,40872.22990900,8915.31000000,358915978.10403391,295374
2018-04-22 00:00:00,8915.31000000,9020.67000000,8727.68000000,8787.02000000,29458.25348000,8787.02000000,261804372.90934709,229871
2018-04-23 00:00:00,8785.70000000,8985.00000000,8745.00000000,8934.01000000,25838.11470900,8934.01000000,229754640.59668775,190944
2018-04-24 00:00:00,8934.00000000,9731.01000000,8922.00000000,9619.99000000,46268.79010600,9619.99000000,431210048.06250353,326608
2018-04-25 00:00:00,9618.96000000,9759.82000000,8730.00000000,8869.99000000,81110.03758900,8869.99000000,745137762.96886696,477363
2018-04-26 00:00:00,8869.99000000,9307.48000000,8651.62000000,9266.00000000,43300.30424500,9266.00000000,385046648.13786612,285850
2018-04-27 00:00:00,9267.03000000,9395.00000000,8889.00000000,8915.35000000,37241.34703600,8915.35000000,342805674.55176013,268471
2018-04-28 00:00:00,8915.35000000,9427.48000000,8870.00000000,9348.00000000,34759.62842000,9348.00000000,321653866.20018867,257288
2018-04-29 00:00:00,9348.00000000,9570.51000000,9163.74000000,9419.00000000,38149.85003500,9419.00000000,357004895.96368626,311494
2018-04-30 00:00:00,9417.04000000,9458.64000000,9124.99000000,9246.01000000,35002.03387500,9246.01000000,325019389.24994115,285951
2018-05-01 00:00:00,9246.01000000,9248.99000000,8800.49000000,9071.48000000,41018.46363300,9071.48000000,368688349.62168454,268741
2018-05-02 00:00:00,9071.48000000,9268.00000000,8970.20000000,9247.84000000,26123.54396100,9247.84000000,238421833.75811328,188258
2018-05-03 00:00:00,9247.81000000,9844.00000000,9168.40000000,9750.00000000,38768.38828800,9750.00000000,366028365.22714452,282581
2018-05-04 00:00:00,9750.00000000,9830.04000000,9520.85000000,9713.99000000,28681.58887900,9713.99000000,277565997.63316434,210165
2018-05-05 00:00:00,9714.00000000,10020.00000000,9682.00000000,9864.00000000,24990.01834500,9864.00000000,246807563.50646492,212076
2018-05-06 00:00:00,9863.99000000,9970.00000000,9417.03000000,9659.01000000,27690.35155900,9659.01000000,267359420.30359016,229309
2018-05-07 00:00:00,9661.02000000,9689.67000000,9181.00000000,9365.00000000,33787.64001200,9365.00000000,316015961.44182946,230754
2018-05-08 00:00:00,9365.00000000,9475.70000000,9060.54000000,9187.56000000,25533.83188900,9187.56000000,236418155.68693511,189159
2018-05-09 00:00:00,9178.00000000,9390.00000000,8965.00000000,9310.00000000,25673.52489900,9310.00000000,235736782.28825977,192337
2018-05-10 00:00:00,9310.00000000,9395.12000000,8970.00000000,9002.20000000,25055.06371800,9002.20000000,231595002.59561663,221075
2018-05-11 00:00:00,9002.21000000,9016.80000000,8341.00000000,8400.00000000,48227.04806100,8400.00000000,418859806.48161559,365538
2018-05-12 00:00:00,8405.94000000,8646.88000000,8153.00000000,8465.94000000,40241.32081000,8465.94000000,337899865.86013073,310305
2018-05-13 00:00:00,8475.44000000,8763.36000000,8298.00000000,8679.71000000,25632.86936200,8679.71000000,219455683.08035551,215590
2018-05-14 00:00:00,8679.71000000,8879.99000000,8277.00000000,8663.34000000,37389.66653300,8663.34000000,320583612.23009106,292731
2018-05-15 00:00:00,8663.37000000,8859.99000000,8401.30000000,8462.00000000,28126.95613600,8462.00000000,242341031.06166916,360379
2018-05-16 00:00:00,8462.00000000,8488.00000000,8083.01000000,8330.00000000,31130.71890800,8330.00000000,257056552.43007563,300842
2018-05-17 00:00:00,8330.00000000,8464.00000000,7979.00000000,8041.46000000,25439.84479900,8041.46000000,209489039.34104191,310780
2018-05-18 00:00:00,8038.82000000,8273.21000000,7911.90000000,8239.81000000,23476.15825100,8239.81000000,189870380.85778694,183913
2018-05-19 00:00:00,8238.01000000,8390.80000000,8095.73000000,8233.49000000,17193.42427600,8233.49000000,141878775.40909583,134185
2018-05-20 00:00:00,8233.49000000,8609.00000000,8163.90000000,8526.98000000,19957.05710900,8526.98000000,167440553.74939281,161265
2018-05-21 00:00:00,8526.97000000,8595.31000000,8305.00000000,8381.24000000,21516.59648600,8381.24000000,181750674.82134952,184158
2018-05-22 00:00:00,8386.89000000,8400.18000000,7935.11000000,7977.11000000,23710.90285800,7977.11000000,194335432.43754092,192154
2018-05-23 00:00:00,7977.12000000,8031.90000000,7425.00000000,7501.95000000,42910.66677400,7501.95000000,331238049.64074610,306812
2018-05-24 00:00:00,7501.95000000,7730.73000000,7266.99000000,7575.01000000,37845.44659500,7575.01000000,284286378.50810044,253694
2018-05-25 00:00:00,7578.99000000,7649.55000000,7308.15000000,7457.00000000,26739.95664000,7457.00000000,199749585.96950361,239025
2018-05-26 00:00:00,7456.99000000,7620.00000000,7300.00000000,7333.96000000,19464.08607100,7333.96000000,145636226.45902890,212344
2018-05-27 00:00:00,7334.00000000,7400.00000000,7231.11000000,7338.99000000,18706.94551500,7338.99000000,136710618.49801705,198341
2018-05-28 00:00:00,7338.99000000,7437.00000000,7058.02000000,7099.00000000,27219.43896300,7099.00000000,196788994.26580812,233392
2018-05-29 00:00:00,7099.00000000,7540.00000000,7032.95000000,7461.29000000,39407.21183000,7461.29000000,288070643.91286776,237359
2018-05-30 00:00:00,7467.98000000,7569.00000000,7260.50000000,7375.96000000,32041.58362300,7375.96000000,237956894.04949043,242079
2018-05-31 00:00:00,7382.07000000,7699.00000000,7327.51000000,7485.01000000,30776.06310200,7485.01000000,231017579.83413269,274399
2018-06-01 00:00:00,7485.01000000,7608.55000000,7355.54000000,7521.01000000,28259.12407800,7521.01000000,211458512.12308230,303069
2018-06-02 00:00:00,7521.01000000,7697.33000000,7437.00000000,7640.03000000,26720.69021900,7640.03000000,203370447.69065262,290131
2018-06-03 00:00:00,7636.81000000,7786.69000000,7600.00000000,7714.26000000,27505.15895100,7714.26000000,211737376.85348509,349636
2018-06-04 00:00:00,7714.26000000,7760.52000000,7446.50000000,7487.00000000,32258.83511500,7487.00000000,244167051.18701582,307003
2018-06-05 00:00:00,7487.00000000,7679.49000000,7358.00000000,7625.00000000,31722.97338400,7625.00000000,237722147.65258064,236865
2018-06-06 00:00:00,7626.64000000,7699.00000000,7467.05000000,7658.84000000,27229.99189800,7658.84000000,207006657.78019649,257573
2018-06-07 00:00:00,7658.79000000,7765.00000000,7620.00000000,7691.08000000,25062.22720200,7691.08000000,192949056.84199957,244186
2018-06-08 00:00:00,7691.08000000,7703.50000000,7531.00000000,7603.44000000,23396.80467100,7603.44000000,178204158.39968466,321734
2018-06-09 00:00:00,7603.44000000,7683.98000000,7450.00000000,7491.73000000,19339.88517600,7491.73000000,147171153.41277501,278971
2018-06-10 00:00:00,7491.73000000,7491.73000000,6622.81000000,6764.99000000,52342.02003200,6764.99000000,367338754.56308057,471088
2018-06-11 00:00:00,6765.00000000,6922.00000000,6610.00000000,6872.00000000,34552.16230300,6872.00000000,233056682.85777126,203442
2018-06-12 00:00:00,6872.00000000,6890.51000000,6435.00000000,6530.00000000,36722.21119100,6530.00000000,245787800.80122349,224658
2018-06-13 00:00:00,6530.00000000,6627.60000000,6118.68000000,6292.78000000,46185.51810000,6292.78000000,295395681.66234120,266517
2018-06-14 00:00:00,6292.78000000,6720.00000000,6260.00000000,6635.98000000,44478.13083700,6635.98000000,289074808.78412993,256384
2018-06-15 00:00:00,6638.67000000,6666.66000000,6362.31000000,6388.90000000,30018.32990500,6388.90000000,196192096.14553953,184938
2018-06-16 00:00:00,6380.01000000,6560.00000000,6320.86000000,6483.98000000,22277.24114700,6483.98000000,143760033.69408152,140470
2018-06-17 00:00:00,6482.50000000,6589.03000000,6422.00000000,6449.61000000,19847.24768800,6449.61000000,129120718.76299886,129759
2018-06-18 00:00:00,6444.06000000,6794.38000000,6380.00000000,6712.46000000,31821.43499500,6712.46000000,208570443.95997890,180773
2018-06-19 00:00:00,6711.39000000,6841.74000000,6653.00000000,6741.21000000,24311.42114300,6741.21000000,163420093.79413501,160490
2018-06-20 00:00:00,6740.00000000,6817.23000000,6551.81000000,6761.51000000,26359.75245200,6761.51000000,175935335.65057913,166074
2018-06-21 00:00:00,6763.21000000,6795.00000000,6672.57000000,6718.84000000,25428.85404800,6718.84000000,171149859.23602844,159783
2018-06-22 00:00:00,6717.69000000,6733.97000000,5918.94000000,6045.00000000,52157.37083300,6045.00000000,327460666.91451646,300515
2018-06-23 00:00:00,6045.92000000,6260.00000000,6008.48000000,6149.98000000,26622.78858900,6149.98000000,162755765.84514262,170164
2018-06-24 00:00:00,6149.98000000,6259.80000000,5750.00000000,6136.97000000,47445.99895500,6136.97000000,284095336.05789018,275996
2018-06-25 00:00:00,6137.95000000,6350.00000000,6061.97000000,6252.00000000,39164.51530600,6252.00000000,242859915.80364608,218384
2018-06-26 00:00:00,6252.00000000,6272.54000000,6035.00000000,6070.78000000,19377.24048400,6070.78000000,119676555.56449406,113431
2018-06-27 00:00:00,6065.89000000,6190.43000000,5971.00000000,6133.73000000,19225.67109800,6133.73000000,117103011.80356834,99481
2018-06-28 00:00:00,6134.73000000,6173.01000000,5827.00000000,5853.98000000,30585.26602600,5853.98000000,185247010.87925187,156241
2018-06-29 00:00:00,5851.01000000,6300.00000000,5780.00000000,6197.92000000,33911.28727800,6197.92000000,201409363.91549843,212542
2018-06-30 00:00:00,6197.92000000,6528.99000000,6186.03000000,6390.07000000,37919.61284000,6390.07000000,241568568.03107781,230915
2018-07-01 00:00:00,6391.08000000,6441.06000000,6251.00000000,6356.81000000,27562.96597400,6356.81000000,175096501.49486907,183060
2018-07-02 00:00:00,6360.82000000,6685.00000000,6271.62000000,6615.29000000,36230.45226400,6615.29000000,235524330.64865335,242589
2018-07-03 00:00:00,6615.29000000,6679.35000000,6463.01000000,6513.86000000,38657.78169100,6513.86000000,254550438.13768883,232914
2018-07-04 00:00:00,6511.01000000,6784.92000000,6441.11000000,6586.98000000,23571.89277700,6586.98000000,156277884.33011596,146203
2018-07-05 00:00:00,6585.53000000,6712.00000000,6453.33000000,6529.20000000,35071.97289800,6529.20000000,230809190.30740513,216533
2018-07-06 00:00:00,6529.20000000,6648.54000000,6425.00000000,6609.78000000,29397.09474800,6609.78000000,192230903.67599213,193854
2018-07-07 00:00:00,6609.79000000,6818.16000000,6508.88000000,6756.98000000,23973.87688600,6756.98000000,158034155.17779143,145449
2018-07-08 00:00:00,6753.48000000,6780.00000000,6667.44000000,6712.10000000,24622.94779400,6712.10000000,165941351.79836009,145349
2018-07-09 00:00:00,6712.10000000,6802.06000000,6612.24000000,6662.12000000,26732.40655000,6662.12000000,179250573.66648534,147315
2018-07-10 00:00:00,6662.78000000,6681.00000000,6263.00000000,6296.91000000,38560.67270200,6296.91000000,249099760.18974969,189913
2018-07-11 00:00:00,6296.91000000,6406.00000000,6278.99000000,6378.07000000,28715.49848700,6378.07000000,182357469.02807090,151869
2018-07-12 00:00:00,6378.07000000,6380.28000000,6070.00000000,6250.57000000,31306.66334800,6250.57000000,194325733.78750428,150985
2018-07-13 00:00:00,6251.40000000,6350.00000000,6110.00000000,6214.57000000,26375.32528600,6214.57000000,164467999.80925834,144757
2018-07-14 00:00:00,6214.57000000,6335.00000000,6178.00000000,6251.99000000,17783.07199900,6251.99000000,110959488.24719918,108052
2018-07-15 00:00:00,6250.90000000,6395.00000000,6225.40000000,6353.01000000,22979.21150800,6353.01000000,145409822.74487660,114997
2018-07-16 00:00:00,6354.15000000,6747.30000000,6330.40000000,6723.35000000,36204.87708000,6723.35000000,237104112.45049538,201733
2018-07-17 00:00:00,6723.33000000,7468.99000000,6652.04000000,7317.44000000,52105.42345900,7317.44000000,364669305.03690641,276178
2018-07-18 00:00:00,7317.44000000,7588.08000000,7225.38000000,7381.90000000,59487.64345000,7381.90000000,440669913.20835239,327949
2018-07-19 00:00:00,7381.88000000,7576.28000000,7270.00000000,7466.21000000,41218.25643700,7466.21000000,305198281.13948622,235597
2018-07-20 00:00:00,7468.86000000,7700.00000000,7273.00000000,7337.53000000,46140.31344700,7337.53000000,342862693.09590958,251391
2018-07-21 00:00:00,7337.47000000,7458.47000000,7211.00000000,7398.78000000,28886.49029100,7398.78000000,212126417.22873152,164901
2018-07-22 00:00:00,7399.25000000,7582.40000000,7335.50000000,7394.79000000,30270.21844000,7394.79000000,225619234.83744207,144711
2018-07-23 00:00:00,7394.78000000,7833.00000000,7375.00000000,7721.01000000,41646.34667100,7721.01000000,320156546.58240985,219776
2018-07-24 00:00:00,7721.65000000,8486.00000000,7696.00000000,8397.24000000,60121.16374900,8397.24000000,487117211.68189820,326329
2018-07-25 00:00:00,8397.24000000,8491.77000000,8050.00000000,8175.64000000,48257.64912400,8175.64000000,398119757.80385012,277935
2018-07-26 00:00:00,8175.63000000,8315.69000000,7850.06000000,7920.00000000,43223.48168200,7920.00000000,352101207.67995521,235681
2018-07-27 00:00:00,7920.00000000,8285.00000000,7805.00000000,8188.57000000,43671.00589100,8188.57000000,350881696.75270696,227397
2018-07-28 00:00:00,8188.57000000,8246.54000000,8067.00000000,8225.04000000,26215.17383900,8225.04000000,214357817.03140180,144170
2018-07-29 00:00:00,8225.04000000,8294.51000000,8115.00000000,8211.00000000,25531.22618500,8211.00000000,209564023.05224951,144331
